| 岗位 | 区域 | 薪资 | 年限信息 | 公司名称 | 公司信息 | 链接 |
| Java | 郑州·中原区·高新区 | 10-15K | 3-5年本科 | 乐精灵 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/7dec6f3f30d2c9641Hdz2ti_E1JY.html |
| app后端开发技术总监 | 郑州·新郑市·航空港区 | 20-25K | 10年以上本科 | 上海诺炜科技有限公司 | 电子/硬件开发20-99人 | https://www.zhipin.com/job_detail/71a2e002deca7d611HN_29y9GVZU.html |
| java架构师 | 郑州·管城回族区·郑州东站 | 15-25K | 5-10年本科 | 上海硕诺科技 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/75779f3698cba36c1nV60tm9FVFT.html |
| 中级java开发工程师 | 郑州·中原区·秦岭路 | 60-150元/时 | 3-5年本科 | 玉阳软件科技 | 其他行业0-20人 | https://www.zhipin.com/job_detail/94852c41cb7645521HN70965ElJX.html |
| 中/高级java开发工程师 | 郑州·中原区·高新区 | 9-12K | 3-5年本科 | 晟盾科技股份有限公司 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/d98cc1fb93602d7e1HN529-6FlJQ.html |
| 高级Java开发工程师 | 郑州 | 8-13K | 3-5年大专 | 郑州恒利源 | 装卸搬运和仓储业100-499人 | https://www.zhipin.com/job_detail/77ae3f159d9425f31HJ-39m_EFRU.html |
| java开发工程师（高中低级别都要） | 郑州 | 15-25K | 3-5年本科 | 某小型人力资源服务公司 | 人力资源服务20-99人 | https://www.zhipin.com/job_detail/acce1a8d742402e51Hx83d6_EFJW.html |
| java开发工程师 | 郑州·中原区·高新区 | 10-15K | 5-10年大专 | 苏州辙远信息科技 | 互联网20-99人 | https://www.zhipin.com/job_detail/61480090715edaea1HRy29W4EFJY.html |
| 软件开发工程师（远程兼职) | 郑州·金水区·CBD | 100-300元/天 | 5-10年大专 | 苏州袋鼠仓物流 | 物流/仓储100-499人 | https://www.zhipin.com/job_detail/e3f7f85ccbf8d36d1HF63Ny-ElBU.html |
| java | 郑州·二七区·京广路 | 6-9K | 1-3年大专 | 匠库 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/cfdec098682faf1e1Hx-0ty_EltR.html |
| Java | 郑州 | 13-18K | 5-10年本科 | 蓝信科技 | 互联网已上市100-499人 | https://www.zhipin.com/job_detail/dd55d4a449a73dd21nR73t60GFRV.html |
| Java | 郑州·金水区·杨金路 | 10-12K | 5-10年大专 | 金明源 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/622b7d9442da20bd1HV73ty8FVZS.html |
| java | 郑州·惠济区·老鸦陈 | 4-6K | 1-3年大专 | 河南企友 | 互联网不需要融资0-20人 | https://www.zhipin.com/job_detail/404f8c0234e1d2c51Hx539m4ElBY.html |
| 高级开发工程师（架构师方向） | 郑州 | 20-25K | 3-5年本科 | 某计算机软件公司 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/69abc5965aa0fadd1HB43dW5FVNV.html |
| 高级开发工程师-研发团队 | 郑州·中原区·新郑大 | 12-20K·18薪 | 3-5年本科 | 中国移动通信有限... | 互联网1000-9999人 | https://www.zhipin.com/job_detail/4de4d30ae9e617aa1Hx73Nm-EVtW.html |
| 中犇科技----JAVA技术经理(CRM/进销存） | 郑州·二七区·大学路 | 15-22K | 5-10年大专 | 中犇科技 | 计算机软件不需要融资500-999人 | https://www.zhipin.com/job_detail/f7a6937bb6fc7ae11Hx-3Nu1FlpV.html |
| 交付实施工程师(后端) (java方向) | 郑州·中原区·伏牛路 | 8-13K | 3-5年大专 | 煜象软件 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/e74d610b241c9e901HZ93dm6F1NY.html |
| java高级工程师 | 郑州·金水区·郑州东站 | 8-10K | 5-10年学历不限 | 小贝壳 | 电子商务0-20人 | https://www.zhipin.com/job_detail/ffe163743ca8a6be1Hx53Nq7FFVV.html |
| 高级java开发 | 郑州·金水区·曼哈顿广场 | 8-12K | 3-5年本科 | 德教思政 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/140754cffc1c83171HZ-3N21FVNQ.html |
| 高级java讲师 | 郑州·中原区·高新区 | 7-12K | 3-5年本科 | 鼎利教育 | 学术/科研已上市0-20人 | https://www.zhipin.com/job_detail/683fc280cec221891Hd82t-6EVRX.html |
| java工程师 | 郑州·管城回族区·第八大街 | 7-12K | 3-5年本科 | 河南航信 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/3303066589ca58681Hx52960ElZR.html |
| Java开发工程师 | 郑州·管城回族区·航海东路 | 6-8K | 3-5年本科 | 河南一生康宁智慧... | 其他专业服务0-20人 | https://www.zhipin.com/job_detail/2029e2b368790f731HBz39m-GVtV.html |
| Java | 郑州·金水区·北林路 | 5-9K | 1-3年本科 | 金恒软件 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/52fbe8e63ff361191Hx83Ni-EFZT.html |
| Java开发工程师 | 郑州 | 20-22K | 1-3年本科 | 某500强上市公司 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/1f4094d26e629a971HJ40ty7F1tQ.html |
| Java高级开发工程师/架构师 | 郑州·金水区·郑州东站 | 12-24K | 5-10年本科 | 小心心科技 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/604400048c05f4981Hx53Nm4F1JR.html |
| JAVA开发 | 郑州 | 20-30K·15薪 | 5-10年本科 | 某500强上市公司 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/6bd4da8d988442781HN52tS7ElFX.html |
| Java | 郑州·管城回族区·东建材 | 7-8K | 3-5年大专 | 河南神通 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/0ca7a93ee895ff421Hx62t-6GFZR.html |
| 架构师 | 郑州 | 25-35K | 5-10年本科 | 某大型计算机软件上市公司 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/f2f79992bf77bfde1HR53tS-GVZV.html |
| Java开发工程师-上市公司+五险一金-郑州 | 郑州·中原区·高新区 | 6-7K | 1-3年本科 | 安徽东方国信 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/4ffba3fe9b72559e1HJ63tm5E1dS.html |
| 中级java开发工程师 | 郑州·中原区·高新区 | 7-10K | 1-3年本科 | 信源信息 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/04265fd4514de2971Hd-2t-7ElJY.html |
| Java开发工程师 | 郑州·金水区·经三路沿线 | 9-14K | 3-5年本科 | 东方通信 | 通信/网络设备已上市1000-9999人 | https://www.zhipin.com/job_detail/ec59d29161de78b41HF-0tu6GFpT.html |
| java | 郑州 | 20-21K | 经验不限学历不限 | 某大型交通/运输公司 | 交通/运输1000-9999人 | https://www.zhipin.com/job_detail/848eaa9f4732789e1HNz3Nu5GVpX.html |
| Java开发工程师 | 郑州·金水区·郑州东站 | 12-24K | 3-5年本科 | 电信数智河南分公司 | 运营商/增值服务500-999人 | https://www.zhipin.com/job_detail/94724e352e18fdcd1XZ6092_EFtX.html |
| 高级java研发工程师 | 郑州·中原区·高新区 | 15-20K | 3-5年本科 | 跃动晨光 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/897d52d057694fe51HJz09m9FFNU.html |
| java中级开发工程师 | 郑州·金水区·国贸360 | 8-12K | 3-5年本科 | 天维信息 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/1d3811552cc3bc611HF82tq8FlRZ.html |
| Java | 郑州 | 15-25K·13薪 | 1-3年本科 | 某知名互联网公司 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/868bfd8c2f5a07021X1z2d-4FVRW.html |
| JAVA软件工程师 | 郑州·二七区·航海中路 | 4-5K | 1-3年大专 | 郑州博程 | 其他专业服务不需要融资0-20人 | https://www.zhipin.com/job_detail/844fd52dbfd210a91HB809y1EVJQ.html |
| 开发工程师 | 郑州·金水区·祭城 | 10-15K | 5-10年本科 | 极简智能 | 计算机软件A轮20-99人 | https://www.zhipin.com/job_detail/6aca4644c5d5a2511HN529m1GVpZ.html |
| Java开发工程师 | 郑州·二七区·京广路 | 7-12K | 3-5年本科 | 云计划软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/b2b37b9b12464afa1HN-3t2-FVZX.html |
| Java开发 | 郑州·惠济区·天旺广场 | 8-13K | 5-10年学历不限 | 中国电信河南诺宇 | 通信/网络设备不需要融资100-499人 | https://www.zhipin.com/job_detail/df738216a5e743c81HJz2di5EldZ.html |
| Java讲师（上市公司年薪25-50w） | 郑州·新郑市·航空港区 | 15-25K | 5-10年本科 | 传智教育 | 培训/辅导机构已上市1000-9999人 | https://www.zhipin.com/job_detail/b3cf07b40690703e1XB909q5FFZY.html |
| 高级Java专家 | 郑州 | 20-30K | 3-5年本科 | 某知名互联网公司 | 互联网B轮1000-9999人 | https://www.zhipin.com/job_detail/65957757bdf5a0d91HFz2tm_E1NQ.html |
| java | 郑州·金水区·郑州东站 | 7-12K | 3-5年大专 | 众享家 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/e8b3fd74df94f6e11Hx_3du6FlJY.html |
| java安卓开发 | 郑州·二七区·医学院 | 7-11K | 1-3年大专 | 峰蜗牛科技 | 电子商务D轮及以上500-999人 | https://www.zhipin.com/job_detail/e7a3b23932ac4afe1XV_09m-ElNZ.html |
| 中犇科技----JAVA技术经理(CRM/进销存） | 郑州·二七区·大学路 | 15-22K | 5-10年大专 | 中犇科技 | 计算机软件不需要融资500-999人 | https://www.zhipin.com/job_detail/f7a6937bb6fc7ae11Hx-3Nu1FlpV.html |
| 交付实施工程师(后端) (java方向) | 郑州·中原区·伏牛路 | 8-13K | 3-5年大专 | 煜象软件 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/e74d610b241c9e901HZ93dm6F1NY.html |
| java高级工程师 | 郑州·金水区·郑州东站 | 8-10K | 5-10年学历不限 | 小贝壳 | 电子商务0-20人 | https://www.zhipin.com/job_detail/ffe163743ca8a6be1Hx53Nq7FFVV.html |
| 高级java开发 | 郑州·金水区·曼哈顿广场 | 8-12K | 3-5年本科 | 德教思政 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/140754cffc1c83171HZ-3N21FVNQ.html |
| 高级java讲师 | 郑州·中原区·高新区 | 7-12K | 3-5年本科 | 鼎利教育 | 学术/科研已上市0-20人 | https://www.zhipin.com/job_detail/683fc280cec221891Hd82t-6EVRX.html |
| java工程师 | 郑州·管城回族区·第八大街 | 7-12K | 3-5年本科 | 河南航信 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/3303066589ca58681Hx52960ElZR.html |
| Java开发工程师 | 郑州·管城回族区·航海东路 | 6-8K | 3-5年本科 | 河南一生康宁智慧... | 其他专业服务0-20人 | https://www.zhipin.com/job_detail/2029e2b368790f731HBz39m-GVtV.html |
| Java | 郑州·金水区·北林路 | 5-9K | 1-3年本科 | 金恒软件 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/52fbe8e63ff361191Hx83Ni-EFZT.html |
| Java开发工程师 | 郑州 | 20-22K | 1-3年本科 | 某500强上市公司 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/1f4094d26e629a971HJ40ty7F1tQ.html |
| Java高级开发工程师/架构师 | 郑州·金水区·郑州东站 | 12-24K | 5-10年本科 | 小心心科技 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/604400048c05f4981Hx53Nm4F1JR.html |
| JAVA开发 | 郑州 | 20-30K·15薪 | 5-10年本科 | 某500强上市公司 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/6bd4da8d988442781HN52tS7ElFX.html |
| Java | 郑州·管城回族区·东建材 | 7-8K | 3-5年大专 | 河南神通 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/0ca7a93ee895ff421Hx62t-6GFZR.html |
| 架构师 | 郑州 | 25-35K | 5-10年本科 | 某大型计算机软件上市公司 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/f2f79992bf77bfde1HR53tS-GVZV.html |
| Java开发工程师-上市公司+五险一金-郑州 | 郑州·中原区·高新区 | 6-7K | 1-3年本科 | 安徽东方国信 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/4ffba3fe9b72559e1HJ63tm5E1dS.html |
| 中级java开发工程师 | 郑州·中原区·高新区 | 7-10K | 1-3年本科 | 信源信息 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/04265fd4514de2971Hd-2t-7ElJY.html |
| Java开发工程师 | 郑州·金水区·经三路沿线 | 9-14K | 3-5年本科 | 东方通信 | 通信/网络设备已上市1000-9999人 | https://www.zhipin.com/job_detail/ec59d29161de78b41HF-0tu6GFpT.html |
| java | 郑州 | 20-21K | 经验不限学历不限 | 某大型交通/运输公司 | 交通/运输1000-9999人 | https://www.zhipin.com/job_detail/848eaa9f4732789e1HNz3Nu5GVpX.html |
| Java开发工程师 | 郑州·金水区·郑州东站 | 12-24K | 3-5年本科 | 电信数智河南分公司 | 运营商/增值服务500-999人 | https://www.zhipin.com/job_detail/94724e352e18fdcd1XZ6092_EFtX.html |
| 高级java研发工程师 | 郑州·中原区·高新区 | 15-20K | 3-5年本科 | 跃动晨光 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/897d52d057694fe51HJz09m9FFNU.html |
| java中级开发工程师 | 郑州·金水区·国贸360 | 8-12K | 3-5年本科 | 天维信息 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/1d3811552cc3bc611HF82tq8FlRZ.html |
| Java | 郑州 | 15-25K·13薪 | 1-3年本科 | 某知名互联网公司 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/868bfd8c2f5a07021X1z2d-4FVRW.html |
| JAVA软件工程师 | 郑州·二七区·航海中路 | 4-5K | 1-3年大专 | 郑州博程 | 其他专业服务不需要融资0-20人 | https://www.zhipin.com/job_detail/844fd52dbfd210a91HB809y1EVJQ.html |
| 开发工程师 | 郑州·金水区·祭城 | 10-15K | 5-10年本科 | 极简智能 | 计算机软件A轮20-99人 | https://www.zhipin.com/job_detail/6aca4644c5d5a2511HN529m1GVpZ.html |
| Java开发工程师 | 郑州·二七区·京广路 | 7-12K | 3-5年本科 | 云计划软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/b2b37b9b12464afa1HN-3t2-FVZX.html |
| Java开发 | 郑州·惠济区·天旺广场 | 8-13K | 5-10年学历不限 | 中国电信河南诺宇 | 通信/网络设备不需要融资100-499人 | https://www.zhipin.com/job_detail/df738216a5e743c81HJz2di5EldZ.html |
| Java讲师（上市公司年薪25-50w） | 郑州·新郑市·航空港区 | 15-25K | 5-10年本科 | 传智教育 | 培训/辅导机构已上市1000-9999人 | https://www.zhipin.com/job_detail/b3cf07b40690703e1XB909q5FFZY.html |
| 高级Java专家 | 郑州 | 20-30K | 3-5年本科 | 某知名互联网公司 | 互联网B轮1000-9999人 | https://www.zhipin.com/job_detail/65957757bdf5a0d91HFz2tm_E1NQ.html |
| java | 郑州·金水区·郑州东站 | 7-12K | 3-5年大专 | 众享家 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/e8b3fd74df94f6e11Hx_3du6FlJY.html |
| java安卓开发 | 郑州·二七区·医学院 | 7-11K | 1-3年大专 | 峰蜗牛科技 | 电子商务D轮及以上500-999人 | https://www.zhipin.com/job_detail/e7a3b23932ac4afe1XV_09m-ElNZ.html |
| 中犇科技----JAVA技术经理(CRM/进销存） | 郑州·二七区·大学路 | 15-22K | 5-10年大专 | 中犇科技 | 计算机软件不需要融资500-999人 | https://www.zhipin.com/job_detail/f7a6937bb6fc7ae11Hx-3Nu1FlpV.html |
| 交付实施工程师(后端) (java方向) | 郑州·中原区·伏牛路 | 8-13K | 3-5年大专 | 煜象软件 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/e74d610b241c9e901HZ93dm6F1NY.html |
| java高级工程师 | 郑州·金水区·郑州东站 | 8-10K | 5-10年学历不限 | 小贝壳 | 电子商务0-20人 | https://www.zhipin.com/job_detail/ffe163743ca8a6be1Hx53Nq7FFVV.html |
| 高级java开发 | 郑州·金水区·曼哈顿广场 | 8-12K | 3-5年本科 | 德教思政 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/140754cffc1c83171HZ-3N21FVNQ.html |
| 高级java讲师 | 郑州·中原区·高新区 | 7-12K | 3-5年本科 | 鼎利教育 | 学术/科研已上市0-20人 | https://www.zhipin.com/job_detail/683fc280cec221891Hd82t-6EVRX.html |
| java工程师 | 郑州·管城回族区·第八大街 | 7-12K | 3-5年本科 | 河南航信 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/3303066589ca58681Hx52960ElZR.html |
| Java开发工程师 | 郑州·管城回族区·航海东路 | 6-8K | 3-5年本科 | 河南一生康宁智慧... | 其他专业服务0-20人 | https://www.zhipin.com/job_detail/2029e2b368790f731HBz39m-GVtV.html |
| Java | 郑州·金水区·北林路 | 5-9K | 1-3年本科 | 金恒软件 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/52fbe8e63ff361191Hx83Ni-EFZT.html |
| Java开发工程师 | 郑州 | 20-22K | 1-3年本科 | 某500强上市公司 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/1f4094d26e629a971HJ40ty7F1tQ.html |
| Java高级开发工程师/架构师 | 郑州·金水区·郑州东站 | 12-24K | 5-10年本科 | 小心心科技 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/604400048c05f4981Hx53Nm4F1JR.html |
| JAVA开发 | 郑州 | 20-30K·15薪 | 5-10年本科 | 某500强上市公司 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/6bd4da8d988442781HN52tS7ElFX.html |
| Java | 郑州·管城回族区·东建材 | 7-8K | 3-5年大专 | 河南神通 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/0ca7a93ee895ff421Hx62t-6GFZR.html |
| 架构师 | 郑州 | 25-35K | 5-10年本科 | 某大型计算机软件上市公司 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/f2f79992bf77bfde1HR53tS-GVZV.html |
| Java开发工程师-上市公司+五险一金-郑州 | 郑州·中原区·高新区 | 6-7K | 1-3年本科 | 安徽东方国信 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/4ffba3fe9b72559e1HJ63tm5E1dS.html |
| 中级java开发工程师 | 郑州·中原区·高新区 | 7-10K | 1-3年本科 | 信源信息 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/04265fd4514de2971Hd-2t-7ElJY.html |
| Java开发工程师 | 郑州·金水区·经三路沿线 | 9-14K | 3-5年本科 | 东方通信 | 通信/网络设备已上市1000-9999人 | https://www.zhipin.com/job_detail/ec59d29161de78b41HF-0tu6GFpT.html |
| java | 郑州 | 20-21K | 经验不限学历不限 | 某大型交通/运输公司 | 交通/运输1000-9999人 | https://www.zhipin.com/job_detail/848eaa9f4732789e1HNz3Nu5GVpX.html |
| Java开发工程师 | 郑州·金水区·郑州东站 | 12-24K | 3-5年本科 | 电信数智河南分公司 | 运营商/增值服务500-999人 | https://www.zhipin.com/job_detail/94724e352e18fdcd1XZ6092_EFtX.html |
| 高级java研发工程师 | 郑州·中原区·高新区 | 15-20K | 3-5年本科 | 跃动晨光 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/897d52d057694fe51HJz09m9FFNU.html |
| java中级开发工程师 | 郑州·金水区·国贸360 | 8-12K | 3-5年本科 | 天维信息 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/1d3811552cc3bc611HF82tq8FlRZ.html |
| Java | 郑州 | 15-25K·13薪 | 1-3年本科 | 某知名互联网公司 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/868bfd8c2f5a07021X1z2d-4FVRW.html |
| JAVA软件工程师 | 郑州·二七区·航海中路 | 4-5K | 1-3年大专 | 郑州博程 | 其他专业服务不需要融资0-20人 | https://www.zhipin.com/job_detail/844fd52dbfd210a91HB809y1EVJQ.html |
| 开发工程师 | 郑州·金水区·祭城 | 10-15K | 5-10年本科 | 极简智能 | 计算机软件A轮20-99人 | https://www.zhipin.com/job_detail/6aca4644c5d5a2511HN529m1GVpZ.html |
| Java开发工程师 | 郑州·二七区·京广路 | 7-12K | 3-5年本科 | 云计划软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/b2b37b9b12464afa1HN-3t2-FVZX.html |
| Java开发 | 郑州·惠济区·天旺广场 | 8-13K | 5-10年学历不限 | 中国电信河南诺宇 | 通信/网络设备不需要融资100-499人 | https://www.zhipin.com/job_detail/df738216a5e743c81HJz2di5EldZ.html |
| Java讲师（上市公司年薪25-50w） | 郑州·新郑市·航空港区 | 15-25K | 5-10年本科 | 传智教育 | 培训/辅导机构已上市1000-9999人 | https://www.zhipin.com/job_detail/b3cf07b40690703e1XB909q5FFZY.html |
| 高级Java专家 | 郑州 | 20-30K | 3-5年本科 | 某知名互联网公司 | 互联网B轮1000-9999人 | https://www.zhipin.com/job_detail/65957757bdf5a0d91HFz2tm_E1NQ.html |
| java | 郑州·金水区·郑州东站 | 7-12K | 3-5年大专 | 众享家 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/e8b3fd74df94f6e11Hx_3du6FlJY.html |
| java安卓开发 | 郑州·二七区·医学院 | 7-11K | 1-3年大专 | 峰蜗牛科技 | 电子商务D轮及以上500-999人 | https://www.zhipin.com/job_detail/e7a3b23932ac4afe1XV_09m-ElNZ.html |
| 中犇科技----JAVA技术经理(CRM/进销存） | 郑州·二七区·大学路 | 15-22K | 5-10年大专 | 中犇科技 | 计算机软件不需要融资500-999人 | https://www.zhipin.com/job_detail/f7a6937bb6fc7ae11Hx-3Nu1FlpV.html |
| 交付实施工程师(后端) (java方向) | 郑州·中原区·伏牛路 | 8-13K | 3-5年大专 | 煜象软件 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/e74d610b241c9e901HZ93dm6F1NY.html |
| java高级工程师 | 郑州·金水区·郑州东站 | 8-10K | 5-10年学历不限 | 小贝壳 | 电子商务0-20人 | https://www.zhipin.com/job_detail/ffe163743ca8a6be1Hx53Nq7FFVV.html |
| 高级java开发 | 郑州·金水区·曼哈顿广场 | 8-12K | 3-5年本科 | 德教思政 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/140754cffc1c83171HZ-3N21FVNQ.html |
| 高级java讲师 | 郑州·中原区·高新区 | 7-12K | 3-5年本科 | 鼎利教育 | 学术/科研已上市0-20人 | https://www.zhipin.com/job_detail/683fc280cec221891Hd82t-6EVRX.html |
| java工程师 | 郑州·管城回族区·第八大街 | 7-12K | 3-5年本科 | 河南航信 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/3303066589ca58681Hx52960ElZR.html |
| Java开发工程师 | 郑州·管城回族区·航海东路 | 6-8K | 3-5年本科 | 河南一生康宁智慧... | 其他专业服务0-20人 | https://www.zhipin.com/job_detail/2029e2b368790f731HBz39m-GVtV.html |
| Java | 郑州·金水区·北林路 | 5-9K | 1-3年本科 | 金恒软件 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/52fbe8e63ff361191Hx83Ni-EFZT.html |
| Java开发工程师 | 郑州 | 20-22K | 1-3年本科 | 某500强上市公司 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/1f4094d26e629a971HJ40ty7F1tQ.html |
| Java高级开发工程师/架构师 | 郑州·金水区·郑州东站 | 12-24K | 5-10年本科 | 小心心科技 | 互联网未融资20-99人 | https://www.zhipin.com/job_detail/604400048c05f4981Hx53Nm4F1JR.html |
| JAVA开发 | 郑州 | 20-30K·15薪 | 5-10年本科 | 某500强上市公司 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/6bd4da8d988442781HN52tS7ElFX.html |
| Java | 郑州·管城回族区·东建材 | 7-8K | 3-5年大专 | 河南神通 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/0ca7a93ee895ff421Hx62t-6GFZR.html |
| 架构师 | 郑州 | 25-35K | 5-10年本科 | 某大型计算机软件上市公司 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/f2f79992bf77bfde1HR53tS-GVZV.html |
| Java开发工程师-上市公司+五险一金-郑州 | 郑州·中原区·高新区 | 6-7K | 1-3年本科 | 安徽东方国信 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/4ffba3fe9b72559e1HJ63tm5E1dS.html |
| 中级java开发工程师 | 郑州·中原区·高新区 | 7-10K | 1-3年本科 | 信源信息 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/04265fd4514de2971Hd-2t-7ElJY.html |
| Java开发工程师 | 郑州·金水区·经三路沿线 | 9-14K | 3-5年本科 | 东方通信 | 通信/网络设备已上市1000-9999人 | https://www.zhipin.com/job_detail/ec59d29161de78b41HF-0tu6GFpT.html |
| java | 郑州 | 20-21K | 经验不限学历不限 | 某大型交通/运输公司 | 交通/运输1000-9999人 | https://www.zhipin.com/job_detail/848eaa9f4732789e1HNz3Nu5GVpX.html |
| Java开发工程师 | 郑州·金水区·郑州东站 | 12-24K | 3-5年本科 | 电信数智河南分公司 | 运营商/增值服务500-999人 | https://www.zhipin.com/job_detail/94724e352e18fdcd1XZ6092_EFtX.html |
| 高级java研发工程师 | 郑州·中原区·高新区 | 15-20K | 3-5年本科 | 跃动晨光 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/897d52d057694fe51HJz09m9FFNU.html |
| java中级开发工程师 | 郑州·金水区·国贸360 | 8-12K | 3-5年本科 | 天维信息 | 计算机软件已上市500-999人 | https://www.zhipin.com/job_detail/1d3811552cc3bc611HF82tq8FlRZ.html |
| Java | 郑州 | 15-25K·13薪 | 1-3年本科 | 某知名互联网公司 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/868bfd8c2f5a07021X1z2d-4FVRW.html |
| JAVA软件工程师 | 郑州·二七区·航海中路 | 4-5K | 1-3年大专 | 郑州博程 | 其他专业服务不需要融资0-20人 | https://www.zhipin.com/job_detail/844fd52dbfd210a91HB809y1EVJQ.html |
| 开发工程师 | 郑州·金水区·祭城 | 10-15K | 5-10年本科 | 极简智能 | 计算机软件A轮20-99人 | https://www.zhipin.com/job_detail/6aca4644c5d5a2511HN529m1GVpZ.html |
| Java开发工程师 | 郑州·二七区·京广路 | 7-12K | 3-5年本科 | 云计划软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/b2b37b9b12464afa1HN-3t2-FVZX.html |
| Java开发 | 郑州·惠济区·天旺广场 | 8-13K | 5-10年学历不限 | 中国电信河南诺宇 | 通信/网络设备不需要融资100-499人 | https://www.zhipin.com/job_detail/df738216a5e743c81HJz2di5EldZ.html |
| Java讲师（上市公司年薪25-50w） | 郑州·新郑市·航空港区 | 15-25K | 5-10年本科 | 传智教育 | 培训/辅导机构已上市1000-9999人 | https://www.zhipin.com/job_detail/b3cf07b40690703e1XB909q5FFZY.html |
| 高级Java专家 | 郑州 | 20-30K | 3-5年本科 | 某知名互联网公司 | 互联网B轮1000-9999人 | https://www.zhipin.com/job_detail/65957757bdf5a0d91HFz2tm_E1NQ.html |
| java | 郑州·金水区·郑州东站 | 7-12K | 3-5年大专 | 众享家 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/e8b3fd74df94f6e11Hx_3du6FlJY.html |
| java安卓开发 | 郑州·二七区·医学院 | 7-11K | 1-3年大专 | 峰蜗牛科技 | 电子商务D轮及以上500-999人 | https://www.zhipin.com/job_detail/e7a3b23932ac4afe1XV_09m-ElNZ.html |
