| 岗位 | 区域 | 薪资 | 年限信息 | 公司名称 | 公司信息 | 链接 |
| 高级java开发工程师 | 长沙·岳麓区·麓谷 | 12-20K | 5-10年本科 | 湖南悦文智能科技 | 互联网未融资100-499人 | https://www.zhipin.com/job_detail/edd4baba0fa10f051HB63tS-E1FW.html |
| 高级java开发工程师 | 长沙·岳麓区·含浦 | 10-15K | 5-10年本科 | 优浪 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/114fe57dc4036b361XNz0tW9EFNQ.html |
| 高级java开发工程师 | 长沙·岳麓区·麓谷 | 16-20K·13薪 | 5-10年本科 | 圈脉科技 | 社交网络与媒体B轮20-99人 | https://www.zhipin.com/job_detail/c7d0800db28cbc171Hx_3t25FltW.html |
| Java架构师 | 长沙·雨花区·喜盈门 | 15-25K | 5-10年本科 | 光彩神舟集团 | 电子商务天使轮100-499人 | https://www.zhipin.com/job_detail/61c5a42fb901e7c51nF409y6EFtY.html |
| 高级java开发工程师 | 长沙·开福区·湘雅路 | 15-22K | 5-10年本科 | 华瓴科技 | 计算机软件A轮500-999人 | https://www.zhipin.com/job_detail/33b8300245a1dc191XNz29-4EVZS.html |
| 资深java开发工程师 | 长沙·岳麓区·青山镇 | 15-18K | 5-10年本科 | 数新合众 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/e5729a7bc501c6f61HJ82tW1F1ZZ.html |
| 高级Java | 长沙·岳麓区·望城坡 | 10-12K | 5-10年大专 | 深圳本分信息技术 | 计算机服务100-499人 | https://www.zhipin.com/job_detail/75628a18b5c7b78f1Hx8092-GVBY.html |
| 资深java开发工程师 | 长沙·天心区·省政府 | 12-15K | 5-10年本科 | 余乐通 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/74f5ad1703bbbc941HF_2t66GVNY.html |
| 高级Java开发工程师 | 长沙 | 15-25K | 5-10年本科 | 智数新维度 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/c927178a1e8194701n1y2t-4FFdX.html |
| Java研发工程师+双休+六险一金 | 长沙·长沙县·榔梨镇 | 10-15K | 5-10年大专 | 瞬联科技 | 计算机软件不需要融资1000-9999人 | https://www.zhipin.com/job_detail/cd9cf8d1e95a1cc01Hx_3967F1BX.html |
| java高级开发 | 长沙·岳麓区·麓山路 | 10-12K | 5-10年大专 | 宇创达 | 计算机软件天使轮20-99人 | https://www.zhipin.com/job_detail/0965d24665453ace1Hx-2tq6FlBW.html |
| Java后端开发工程师 | 长沙·岳麓区·麓谷 | 12-23K | 5-10年本科 | 展视网 | 社交网络与媒体A轮100-499人 | https://www.zhipin.com/job_detail/82f27aa46013a1cf1n173ty_FlRQ.html |
| java研发工程师 | 长沙·岳麓区·麓山路 | 10-15K·13薪 | 5-10年大专 | 君瀚信息 | 电子/硬件开发不需要融资20-99人 | https://www.zhipin.com/job_detail/3a762d98a1a9bdb31Hx739q8E1tX.html |
| 高级java开发工程师 | 长沙·长沙县·泉塘 | 12-16K·13薪 | 5-10年本科 | 焊联工业 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/8dc0485aef78f5fb1XJ43N29GFVV.html |
| 初中高级java开发工程师-银行 | 长沙 | 17-25K·16薪 | 经验不限本科 | 某银行公司 | 银行20-99人 | https://www.zhipin.com/job_detail/c2e062834810ef5e1HN72NW8EFBR.html |
| 高级java开发工程师 | 长沙·岳麓区·观沙岭 | 10-15K | 5-10年本科 | 创昱达信息 | 计算机软件未融资500-999人 | https://www.zhipin.com/job_detail/3c19dd828466ef2a1HN929y0F1FZ.html |
