| 岗位 | 区域 | 薪资 | 年限信息 | 公司名称 | 公司信息 | 链接 |
| 初中级java开发工程师 | 沈阳·浑南区·东陵公园 | 8-10K | 3-5年本科 | 匠昕科技 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/0c2039020f78f7a61Hx42925EVZW.html |
| 软件工程师 | 沈阳·浑南区·白塔 | 8-13K | 1-3年本科 | 北京嘉和美康 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/a203245b957b05d61nB_0t66FFZY.html |
| 安卓开发工程师 | 沈阳·浑南区·白塔 | 8-12K | 5-10年本科 | 众智千里 | 互联网未融资100-499人 | https://www.zhipin.com/job_detail/f36b97c5367237271X1-09q9FFVZ.html |
| 地图编译高级软件工程师 | 沈阳·浑南区 | 11-20K | 5-10年本科 | 沈阳美行科技 | 计算机软件D轮及以上1000-9999人 | https://www.zhipin.com/job_detail/0e6d79439f04ace41XN_39m4ElY~.html |
| mes高级开发工程师 | 沈阳·皇姑区·北陵 | 13-25K | 3-5年本科 | 沈阳智勤机器人系... | 机械设备/机电/重工0-20人 | https://www.zhipin.com/job_detail/49802c3696d062641XJ52NW-FlNU.html |
| 安卓应用主管（沈阳） | 沈阳·大东区·北站 | 15-20K | 3-5年本科 | 广州市天誉创高电子 | 通信/网络设备未融资500-999人 | https://www.zhipin.com/job_detail/394eb4df26231ae51nx90t-4FVFW.html |
| 物联网平台后端研发工程师 | 沈阳·大东区·小北 | 8-12K | 5-10年本科 | 中智微科技 | 通信/网络设备不需要融资100-499人 | https://www.zhipin.com/job_detail/4e456a44fa1ec09a1Hx-2t29GFdU.html |
| Android 应用开发工程师 | 沈阳·浑南区·白塔 | 10-15K | 3-5年本科 | 沈阳国际软件园 | 房地产中介/租赁100-499人 | https://www.zhipin.com/job_detail/92dda535b652c76f1Hx73Nu9GVtX.html |
| 系统架构师 | 沈阳·浑南区·桃仙 | 13-22K | 5-10年本科 | 创迹软件 | 新零售不需要融资100-499人 | https://www.zhipin.com/job_detail/61d0e57ec0cfe8060nBz3Nq5FFc~.html |
| 数据库dba工程师 | 沈阳·沈河区·北站 | 16-23K | 3-5年本科 | 金易数科 | 计算机软件A轮100-499人 | https://www.zhipin.com/job_detail/59264311395b816b1Hx929S9GFJZ.html |
| 智能监控系统开发工程师 | 沈阳·沈北新区·道义 | 5-8K | 1-3年本科 | 沈阳西派博科技术 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/486a01cd900a3adf1HB509q4EFpR.html |
| 鸿蒙开发 | 沈阳 | 8-10K | 1-3年大专 | 沈阳思倍思智能科技 | 互联网不需要融资20-99人 | https://www.zhipin.com/job_detail/ed0d5b596092a0711Hx53N29EVBS.html |
| 日语运维工程师 | 沈阳·皇姑区·北行 | 7-10K | 3-5年大专 | 沈阳思优科 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/5597873f3f670dfa1HN73Ny7EFVQ.html |
| 数据库工程师 | 沈阳·大东区·洮昌 | 6-8K | 1-3年本科 | 星翼信息 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/69a0b88f7171ec331Hd439i4FFRT.html |
| 运维经理 | 沈阳·大东区·小北 | 6-9K | 3-5年大专 | 阿尔卡特 | 通信/网络设备1000-9999人 | https://www.zhipin.com/job_detail/99628e623b492a271Hx53tS6ElZV.html |
| python工程师 | 沈阳·浑南区·桃仙 | 15-25K·14薪 | 3-5年本科 | 金睛云华 | 信息安全B轮100-499人 | https://www.zhipin.com/job_detail/13a982d378721b881XB63ti6EFBT.html |
| 算法工程师 | 沈阳·浑南区·白塔 | 15-22K | 1-3年本科 | 北京睿智聚合能源科技 | 计算机服务未融资20-99人 | https://www.zhipin.com/job_detail/9f1c645f9bad994e1Hx52dy8FVVW.html |
| 项目总师 | 沈阳·于洪区·黄河 | 25-35K·14薪 | 10年以上本科 | 成都精灵云 | 计算机软件B轮100-499人 | https://www.zhipin.com/job_detail/964da60e97030c321HJ_3tm_F1NS.html |
| 高级项目经理 | 沈阳·大东区·大北 | 13-25K | 5-10年大专 | 慧鼎科技 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/9545eb06f5f0938a1XZ62d-1GFRU.html |
| 数据脱敏工程师(项目管理方向) | 沈阳·铁西区·张士开发区 | 12-18K | 经验不限本科 | 北京派客动力 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/671ffb1d16079a5233B909i7ElY~.html |
| 安络安全产品经理 | 沈阳 | 13-16K·13薪 | 10年以上本科 | 明阳研究院 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/64a0adbcd062b4581Hx-29i9EFtS.html |
| 软件架构师 | 沈阳·沈河区·市府 | 12-20K | 5-10年本科 | 沈阳邦友科技有限公司 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/410d3a90d00f2bb51Hd43t-9E1VT.html |
| 鲲鹏培训工程师 | 沈阳 | 15-30K·15薪 | 1-3年硕士 | 浙江华为 | 通信/网络设备不需要融资1000-9999人 | https://www.zhipin.com/job_detail/db984cba66b0a4561Hx92964FlRQ.html |
| 中高级硬件工程师 | 沈阳 | 17-30K | 5-10年本科 | 某大型其他制造业上市公司 | 其他制造业已上市100-499人 | https://www.zhipin.com/job_detail/f80dff7d4f57e1511HN-2NS5F1dU.html |
| 车载安卓开发高级工程师 | 沈阳·浑南区·桃仙 | 12-20K·13薪 | 5-10年本科 | 沄道 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/d3267515bcf464b91XFz0ti8FVZU.html |
| Android framework工程师 | 沈阳·浑南区·桃仙 | 15-25K | 3-5年本科 | 蓁康电子 | 电子/半导体/集成电路不需要融资100-499人 | https://www.zhipin.com/job_detail/fdcc8c07763827ae1n153ti7GVJR.html |
| 性能测试 | 沈阳·浑南区·白塔 | 9-13K | 3-5年本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/291eb972d02e5a151Hx80ty4E1VZ.html |
| java开发 | 沈阳·沈河区·一经 | 13-18K | 5-10年本科 | 欣野科技 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/07b0be46fcd312c21HN739W6F1FS.html |
| java开发工程师sy | 沈阳·于洪区·黄河 | 10-13K | 3-5年本科 | 天津拾翠科技发展 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/f167c59e951e4fab1Hx52Ni9ElVQ.html |
| 研发技术经理 | 沈阳·沈河区·文化路 | 9-12K | 5-10年本科 | 北京高比科技有限公司 | 风电未融资20-99人 | https://www.zhipin.com/job_detail/669b7c07bf0eb3261Hx629q7FVtS.html |
| java工程师-短期 | 沈阳 | 7-8K | 3-5年大专 | 某大型头部互联网OTO平台上市公司 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/a7be272713484a9c1Hx529S8FVVW.html |
| java运维部署（驻场央企） | 沈阳 | 20-25K·13薪 | 3-5年本科 | 某大型汽车研发制造上市公司 | 汽车研发/制造已上市10000人以上 | https://www.zhipin.com/job_detail/caa6a53df198a9441Hx42NS1FlJQ.html |
| 开发经理 | 沈阳·和平区·三好街 | 8-11K | 1-3年本科 | 奥捷科技 | 计算机软件A轮100-499人 | https://www.zhipin.com/job_detail/9e1e5a05dc6a99ce1Xd42NS4EltR.html |
| SDK高级开发工程师（四维图新） | 沈阳·浑南区·白塔 | 13-18K | 5-10年大专 | 北京朗杰 | 培训/辅导机构D轮及以上100-499人 | https://www.zhipin.com/job_detail/bf13d60a4ff57d1b1Hx_09y1FlRX.html |
| IT（生产）系统运维 | 沈阳·铁西区·大潘 | 10-15K·15薪 | 3-5年本科 | 华晨宝马 | 汽车研发/制造不需要融资10000人以上 | https://www.zhipin.com/job_detail/0058888eba02e00f1HJy3N27E1tX.html |
| Java软件开发工程师 | 沈阳 | 21-22K·15薪 | 1-3年本科 | 某中型海外休闲游戏公司 | 游戏不需要融资100-499人 | https://www.zhipin.com/job_detail/d5a64225458c77221Hx83Ny-GVRU.html |
| 测试工程师（嵌入式、FPGA) | 沈阳 | 18-25K | 3-5年本科 | 某大型航空公司 | 铁路/船舶/航空/航天制造100-499人 | https://www.zhipin.com/job_detail/0f99db0488164c181HJ829S5GVpW.html |
| 实施工程师 | 沈阳·浑南区·桃仙 | 3-8K | 1-3年本科 | 锐达医疗 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/d9811b6382c9d1820XV9292_EVY~.html |
| 软件开发工程师 | 沈阳·和平区·三好街 | 8-12K | 1-3年本科 | 北京芊慧 | 互联网A轮100-499人 | https://www.zhipin.com/job_detail/0d481326eb5dedf71XB-3Nq8F1tU.html |
| 安卓开发工程师 | 沈阳 | 20-21K | 经验不限本科 | 某知名汽车研发公司 | 汽车研发/制造未融资1000-9999人 | https://www.zhipin.com/job_detail/c6252e393c38eae91XN_0t-8EVdY.html |
| 通用软件开发工程师 | 沈阳·浑南区·白塔 | 15-30K·14薪 | 经验不限本科 | 华为技术有限公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/99a7706fdf4d9a001Hd82N25ElFY.html |
| 物联网运维工程师 | 沈阳·铁西区·大潘 | 6-9K | 5-10年大专 | 信华信沈阳 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/4c1fa7f10924f9e21Hx539m_EFFY.html |
| 计算机视觉算法工程师 | 沈阳·沈北新区·道义 | 5-10K | 3-5年大专 | 沈阳西派博科技术 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/7ee8b1f402b4d26e1HZ82920FltQ.html |
| 数据库工程师 | 沈阳·大东区·洮昌 | 6-10K | 3-5年本科 | 星翼信息 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/3e4cd096343fdd3c1HF929S1ElZZ.html |
| 智能座舱开发工程师 | 沈阳·浑南区·白塔 | 10-15K | 经验不限大专 | 华宇软件 | 计算机软件已上市1000-9999人 | https://www.zhipin.com/job_detail/e1c42020de6a03d51HN70t24GVBX.html |
| Android应用开发工程师 | 沈阳·浑南区·白塔 | 11-20K | 3-5年本科 | 沈阳国际软件园 | 房地产中介/租赁100-499人 | https://www.zhipin.com/job_detail/78627f23055601251HNz3ti6FlBQ.html |
| 研发项目经理 | 沈阳·浑南区·桃仙 | 15-25K·14薪 | 5-10年本科 | 金睛云华 | 信息安全B轮100-499人 | https://www.zhipin.com/job_detail/16303eaffd4847bf1XJ_29q6GFdR.html |
| 对日开发经理（非外包业务，自研型产品） | 沈阳 | 20-25K·14薪 | 5-10年本科 | 中新软件 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/6749992c1e6937ca1XB73dq8FFBS.html |
| 驻日BSE | 沈阳·浑南区·白塔 | 9-14K | 经验不限本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/2c7a7c55ad0df7451HNy2tq_FltW.html |
| 数据脱敏工程师(项目管理方向) | 沈阳·铁西区·张士开发区 | 12-18K | 经验不限本科 | 北京派客动力 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/671ffb1d16079a5233B909i7ElY~.html |
| 安络安全产品经理 | 沈阳 | 13-16K·13薪 | 10年以上本科 | 明阳研究院 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/64a0adbcd062b4581Hx-29i9EFtS.html |
| 软件架构师 | 沈阳·沈河区·市府 | 12-20K | 5-10年本科 | 沈阳邦友科技有限公司 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/410d3a90d00f2bb51Hd43t-9E1VT.html |
| 鲲鹏培训工程师 | 沈阳 | 15-30K·15薪 | 1-3年硕士 | 浙江华为 | 通信/网络设备不需要融资1000-9999人 | https://www.zhipin.com/job_detail/db984cba66b0a4561Hx92964FlRQ.html |
| 中高级硬件工程师 | 沈阳 | 17-30K | 5-10年本科 | 某大型其他制造业上市公司 | 其他制造业已上市100-499人 | https://www.zhipin.com/job_detail/f80dff7d4f57e1511HN-2NS5F1dU.html |
| 车载安卓开发高级工程师 | 沈阳·浑南区·桃仙 | 12-20K·13薪 | 5-10年本科 | 沄道 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/d3267515bcf464b91XFz0ti8FVZU.html |
| Android framework工程师 | 沈阳·浑南区·桃仙 | 15-25K | 3-5年本科 | 蓁康电子 | 电子/半导体/集成电路不需要融资100-499人 | https://www.zhipin.com/job_detail/fdcc8c07763827ae1n153ti7GVJR.html |
| 性能测试 | 沈阳·浑南区·白塔 | 9-13K | 3-5年本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/291eb972d02e5a151Hx80ty4E1VZ.html |
| java开发 | 沈阳·沈河区·一经 | 13-18K | 5-10年本科 | 欣野科技 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/07b0be46fcd312c21HN739W6F1FS.html |
| java开发工程师sy | 沈阳·于洪区·黄河 | 10-13K | 3-5年本科 | 天津拾翠科技发展 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/f167c59e951e4fab1Hx52Ni9ElVQ.html |
| 研发技术经理 | 沈阳·沈河区·文化路 | 9-12K | 5-10年本科 | 北京高比科技有限公司 | 风电未融资20-99人 | https://www.zhipin.com/job_detail/669b7c07bf0eb3261Hx629q7FVtS.html |
| java工程师-短期 | 沈阳 | 7-8K | 3-5年大专 | 某大型头部互联网OTO平台上市公司 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/a7be272713484a9c1Hx529S8FVVW.html |
| java运维部署（驻场央企） | 沈阳 | 20-25K·13薪 | 3-5年本科 | 某大型汽车研发制造上市公司 | 汽车研发/制造已上市10000人以上 | https://www.zhipin.com/job_detail/caa6a53df198a9441Hx42NS1FlJQ.html |
| 开发经理 | 沈阳·和平区·三好街 | 8-11K | 1-3年本科 | 奥捷科技 | 计算机软件A轮100-499人 | https://www.zhipin.com/job_detail/9e1e5a05dc6a99ce1Xd42NS4EltR.html |
| SDK高级开发工程师（四维图新） | 沈阳·浑南区·白塔 | 13-18K | 5-10年大专 | 北京朗杰 | 培训/辅导机构D轮及以上100-499人 | https://www.zhipin.com/job_detail/bf13d60a4ff57d1b1Hx_09y1FlRX.html |
| IT（生产）系统运维 | 沈阳·铁西区·大潘 | 10-15K·15薪 | 3-5年本科 | 华晨宝马 | 汽车研发/制造不需要融资10000人以上 | https://www.zhipin.com/job_detail/0058888eba02e00f1HJy3N27E1tX.html |
| Java软件开发工程师 | 沈阳 | 21-22K·15薪 | 1-3年本科 | 某中型海外休闲游戏公司 | 游戏不需要融资100-499人 | https://www.zhipin.com/job_detail/d5a64225458c77221Hx83Ny-GVRU.html |
| 测试工程师（嵌入式、FPGA) | 沈阳 | 18-25K | 3-5年本科 | 某大型航空公司 | 铁路/船舶/航空/航天制造100-499人 | https://www.zhipin.com/job_detail/0f99db0488164c181HJ829S5GVpW.html |
| 实施工程师 | 沈阳·浑南区·桃仙 | 3-8K | 1-3年本科 | 锐达医疗 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/d9811b6382c9d1820XV9292_EVY~.html |
| 软件开发工程师 | 沈阳·和平区·三好街 | 8-12K | 1-3年本科 | 北京芊慧 | 互联网A轮100-499人 | https://www.zhipin.com/job_detail/0d481326eb5dedf71XB-3Nq8F1tU.html |
| 安卓开发工程师 | 沈阳 | 20-21K | 经验不限本科 | 某知名汽车研发公司 | 汽车研发/制造未融资1000-9999人 | https://www.zhipin.com/job_detail/c6252e393c38eae91XN_0t-8EVdY.html |
| 通用软件开发工程师 | 沈阳·浑南区·白塔 | 15-30K·14薪 | 经验不限本科 | 华为技术有限公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/99a7706fdf4d9a001Hd82N25ElFY.html |
| 物联网运维工程师 | 沈阳·铁西区·大潘 | 6-9K | 5-10年大专 | 信华信沈阳 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/4c1fa7f10924f9e21Hx539m_EFFY.html |
| 计算机视觉算法工程师 | 沈阳·沈北新区·道义 | 5-10K | 3-5年大专 | 沈阳西派博科技术 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/7ee8b1f402b4d26e1HZ82920FltQ.html |
| 数据库工程师 | 沈阳·大东区·洮昌 | 6-10K | 3-5年本科 | 星翼信息 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/3e4cd096343fdd3c1HF929S1ElZZ.html |
| 智能座舱开发工程师 | 沈阳·浑南区·白塔 | 10-15K | 经验不限大专 | 华宇软件 | 计算机软件已上市1000-9999人 | https://www.zhipin.com/job_detail/e1c42020de6a03d51HN70t24GVBX.html |
| Android应用开发工程师 | 沈阳·浑南区·白塔 | 11-20K | 3-5年本科 | 沈阳国际软件园 | 房地产中介/租赁100-499人 | https://www.zhipin.com/job_detail/78627f23055601251HNz3ti6FlBQ.html |
| 研发项目经理 | 沈阳·浑南区·桃仙 | 15-25K·14薪 | 5-10年本科 | 金睛云华 | 信息安全B轮100-499人 | https://www.zhipin.com/job_detail/16303eaffd4847bf1XJ_29q6GFdR.html |
| 对日开发经理（非外包业务，自研型产品） | 沈阳 | 20-25K·14薪 | 5-10年本科 | 中新软件 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/6749992c1e6937ca1XB73dq8FFBS.html |
| 驻日BSE | 沈阳·浑南区·白塔 | 9-14K | 经验不限本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/2c7a7c55ad0df7451HNy2tq_FltW.html |
| 数据脱敏工程师(项目管理方向) | 沈阳·铁西区·张士开发区 | 12-18K | 经验不限本科 | 北京派客动力 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/671ffb1d16079a5233B909i7ElY~.html |
| 安络安全产品经理 | 沈阳 | 13-16K·13薪 | 10年以上本科 | 明阳研究院 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/64a0adbcd062b4581Hx-29i9EFtS.html |
| 软件架构师 | 沈阳·沈河区·市府 | 12-20K | 5-10年本科 | 沈阳邦友科技有限公司 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/410d3a90d00f2bb51Hd43t-9E1VT.html |
| 鲲鹏培训工程师 | 沈阳 | 15-30K·15薪 | 1-3年硕士 | 浙江华为 | 通信/网络设备不需要融资1000-9999人 | https://www.zhipin.com/job_detail/db984cba66b0a4561Hx92964FlRQ.html |
| 中高级硬件工程师 | 沈阳 | 17-30K | 5-10年本科 | 某大型其他制造业上市公司 | 其他制造业已上市100-499人 | https://www.zhipin.com/job_detail/f80dff7d4f57e1511HN-2NS5F1dU.html |
| 车载安卓开发高级工程师 | 沈阳·浑南区·桃仙 | 12-20K·13薪 | 5-10年本科 | 沄道 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/d3267515bcf464b91XFz0ti8FVZU.html |
| Android framework工程师 | 沈阳·浑南区·桃仙 | 15-25K | 3-5年本科 | 蓁康电子 | 电子/半导体/集成电路不需要融资100-499人 | https://www.zhipin.com/job_detail/fdcc8c07763827ae1n153ti7GVJR.html |
| 性能测试 | 沈阳·浑南区·白塔 | 9-13K | 3-5年本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/291eb972d02e5a151Hx80ty4E1VZ.html |
| java开发 | 沈阳·沈河区·一经 | 13-18K | 5-10年本科 | 欣野科技 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/07b0be46fcd312c21HN739W6F1FS.html |
| java开发工程师sy | 沈阳·于洪区·黄河 | 10-13K | 3-5年本科 | 天津拾翠科技发展 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/f167c59e951e4fab1Hx52Ni9ElVQ.html |
| 研发技术经理 | 沈阳·沈河区·文化路 | 9-12K | 5-10年本科 | 北京高比科技有限公司 | 风电未融资20-99人 | https://www.zhipin.com/job_detail/669b7c07bf0eb3261Hx629q7FVtS.html |
| java工程师-短期 | 沈阳 | 7-8K | 3-5年大专 | 某大型头部互联网OTO平台上市公司 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/a7be272713484a9c1Hx529S8FVVW.html |
| java运维部署（驻场央企） | 沈阳 | 20-25K·13薪 | 3-5年本科 | 某大型汽车研发制造上市公司 | 汽车研发/制造已上市10000人以上 | https://www.zhipin.com/job_detail/caa6a53df198a9441Hx42NS1FlJQ.html |
| 开发经理 | 沈阳·和平区·三好街 | 8-11K | 1-3年本科 | 奥捷科技 | 计算机软件A轮100-499人 | https://www.zhipin.com/job_detail/9e1e5a05dc6a99ce1Xd42NS4EltR.html |
| SDK高级开发工程师（四维图新） | 沈阳·浑南区·白塔 | 13-18K | 5-10年大专 | 北京朗杰 | 培训/辅导机构D轮及以上100-499人 | https://www.zhipin.com/job_detail/bf13d60a4ff57d1b1Hx_09y1FlRX.html |
| IT（生产）系统运维 | 沈阳·铁西区·大潘 | 10-15K·15薪 | 3-5年本科 | 华晨宝马 | 汽车研发/制造不需要融资10000人以上 | https://www.zhipin.com/job_detail/0058888eba02e00f1HJy3N27E1tX.html |
| Java软件开发工程师 | 沈阳 | 21-22K·15薪 | 1-3年本科 | 某中型海外休闲游戏公司 | 游戏不需要融资100-499人 | https://www.zhipin.com/job_detail/d5a64225458c77221Hx83Ny-GVRU.html |
| 测试工程师（嵌入式、FPGA) | 沈阳 | 18-25K | 3-5年本科 | 某大型航空公司 | 铁路/船舶/航空/航天制造100-499人 | https://www.zhipin.com/job_detail/0f99db0488164c181HJ829S5GVpW.html |
| 实施工程师 | 沈阳·浑南区·桃仙 | 3-8K | 1-3年本科 | 锐达医疗 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/d9811b6382c9d1820XV9292_EVY~.html |
| 软件开发工程师 | 沈阳·和平区·三好街 | 8-12K | 1-3年本科 | 北京芊慧 | 互联网A轮100-499人 | https://www.zhipin.com/job_detail/0d481326eb5dedf71XB-3Nq8F1tU.html |
| 安卓开发工程师 | 沈阳 | 20-21K | 经验不限本科 | 某知名汽车研发公司 | 汽车研发/制造未融资1000-9999人 | https://www.zhipin.com/job_detail/c6252e393c38eae91XN_0t-8EVdY.html |
| 通用软件开发工程师 | 沈阳·浑南区·白塔 | 15-30K·14薪 | 经验不限本科 | 华为技术有限公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/99a7706fdf4d9a001Hd82N25ElFY.html |
| 物联网运维工程师 | 沈阳·铁西区·大潘 | 6-9K | 5-10年大专 | 信华信沈阳 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/4c1fa7f10924f9e21Hx539m_EFFY.html |
| 计算机视觉算法工程师 | 沈阳·沈北新区·道义 | 5-10K | 3-5年大专 | 沈阳西派博科技术 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/7ee8b1f402b4d26e1HZ82920FltQ.html |
| 数据库工程师 | 沈阳·大东区·洮昌 | 6-10K | 3-5年本科 | 星翼信息 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/3e4cd096343fdd3c1HF929S1ElZZ.html |
| 智能座舱开发工程师 | 沈阳·浑南区·白塔 | 10-15K | 经验不限大专 | 华宇软件 | 计算机软件已上市1000-9999人 | https://www.zhipin.com/job_detail/e1c42020de6a03d51HN70t24GVBX.html |
| Android应用开发工程师 | 沈阳·浑南区·白塔 | 11-20K | 3-5年本科 | 沈阳国际软件园 | 房地产中介/租赁100-499人 | https://www.zhipin.com/job_detail/78627f23055601251HNz3ti6FlBQ.html |
| 研发项目经理 | 沈阳·浑南区·桃仙 | 15-25K·14薪 | 5-10年本科 | 金睛云华 | 信息安全B轮100-499人 | https://www.zhipin.com/job_detail/16303eaffd4847bf1XJ_29q6GFdR.html |
| 对日开发经理（非外包业务，自研型产品） | 沈阳 | 20-25K·14薪 | 5-10年本科 | 中新软件 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/6749992c1e6937ca1XB73dq8FFBS.html |
| 驻日BSE | 沈阳·浑南区·白塔 | 9-14K | 经验不限本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/2c7a7c55ad0df7451HNy2tq_FltW.html |
| 数据脱敏工程师(项目管理方向) | 沈阳·铁西区·张士开发区 | 12-18K | 经验不限本科 | 北京派客动力 | 大数据未融资100-499人 | https://www.zhipin.com/job_detail/671ffb1d16079a5233B909i7ElY~.html |
| 安络安全产品经理 | 沈阳 | 13-16K·13薪 | 10年以上本科 | 明阳研究院 | 计算机服务20-99人 | https://www.zhipin.com/job_detail/64a0adbcd062b4581Hx-29i9EFtS.html |
| 软件架构师 | 沈阳·沈河区·市府 | 12-20K | 5-10年本科 | 沈阳邦友科技有限公司 | 计算机软件不需要融资20-99人 | https://www.zhipin.com/job_detail/410d3a90d00f2bb51Hd43t-9E1VT.html |
| 鲲鹏培训工程师 | 沈阳 | 15-30K·15薪 | 1-3年硕士 | 浙江华为 | 通信/网络设备不需要融资1000-9999人 | https://www.zhipin.com/job_detail/db984cba66b0a4561Hx92964FlRQ.html |
| 中高级硬件工程师 | 沈阳 | 17-30K | 5-10年本科 | 某大型其他制造业上市公司 | 其他制造业已上市100-499人 | https://www.zhipin.com/job_detail/f80dff7d4f57e1511HN-2NS5F1dU.html |
| 车载安卓开发高级工程师 | 沈阳·浑南区·桃仙 | 12-20K·13薪 | 5-10年本科 | 沄道 | 计算机软件未融资20-99人 | https://www.zhipin.com/job_detail/d3267515bcf464b91XFz0ti8FVZU.html |
| Android framework工程师 | 沈阳·浑南区·桃仙 | 15-25K | 3-5年本科 | 蓁康电子 | 电子/半导体/集成电路不需要融资100-499人 | https://www.zhipin.com/job_detail/fdcc8c07763827ae1n153ti7GVJR.html |
| 性能测试 | 沈阳·浑南区·白塔 | 9-13K | 3-5年本科 | 东软集团 | 计算机软件已上市10000人以上 | https://www.zhipin.com/job_detail/291eb972d02e5a151Hx80ty4E1VZ.html |
| java开发 | 沈阳·沈河区·一经 | 13-18K | 5-10年本科 | 欣野科技 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/07b0be46fcd312c21HN739W6F1FS.html |
| java开发工程师sy | 沈阳·于洪区·黄河 | 10-13K | 3-5年本科 | 天津拾翠科技发展 | 计算机软件0-20人 | https://www.zhipin.com/job_detail/f167c59e951e4fab1Hx52Ni9ElVQ.html |
| 研发技术经理 | 沈阳·沈河区·文化路 | 9-12K | 5-10年本科 | 北京高比科技有限公司 | 风电未融资20-99人 | https://www.zhipin.com/job_detail/669b7c07bf0eb3261Hx629q7FVtS.html |
| java工程师-短期 | 沈阳 | 7-8K | 3-5年大专 | 某大型头部互联网OTO平台上市公司 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/a7be272713484a9c1Hx529S8FVVW.html |
| java运维部署（驻场央企） | 沈阳 | 20-25K·13薪 | 3-5年本科 | 某大型汽车研发制造上市公司 | 汽车研发/制造已上市10000人以上 | https://www.zhipin.com/job_detail/caa6a53df198a9441Hx42NS1FlJQ.html |
| 开发经理 | 沈阳·和平区·三好街 | 8-11K | 1-3年本科 | 奥捷科技 | 计算机软件A轮100-499人 | https://www.zhipin.com/job_detail/9e1e5a05dc6a99ce1Xd42NS4EltR.html |
| SDK高级开发工程师（四维图新） | 沈阳·浑南区·白塔 | 13-18K | 5-10年大专 | 北京朗杰 | 培训/辅导机构D轮及以上100-499人 | https://www.zhipin.com/job_detail/bf13d60a4ff57d1b1Hx_09y1FlRX.html |
| IT（生产）系统运维 | 沈阳·铁西区·大潘 | 10-15K·15薪 | 3-5年本科 | 华晨宝马 | 汽车研发/制造不需要融资10000人以上 | https://www.zhipin.com/job_detail/0058888eba02e00f1HJy3N27E1tX.html |
| Java软件开发工程师 | 沈阳 | 21-22K·15薪 | 1-3年本科 | 某中型海外休闲游戏公司 | 游戏不需要融资100-499人 | https://www.zhipin.com/job_detail/d5a64225458c77221Hx83Ny-GVRU.html |
