| 岗位 | 区域 | 薪资 | 年限信息 | 公司名称 | 公司信息 | 链接 |
| Java | 成都·武侯区·银泰城 | 25-50K·13薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/9fb142b04059d2331nVz2dW9EVRQ.html |
| java开发 | 成都·双流区·中和 | 12-20K | 5-10年本科 | 汉朔公司 | 计算机服务未融资1000-9999人 | https://www.zhipin.com/job_detail/baee91a0f8c5a6101HN429W6FFFZ.html |
| java技术经理 | 成都·武侯区·中和 | 20-30K | 5-10年本科 | 宜宾古洛尼家电 | 建筑材料不需要融资0-20人 | https://www.zhipin.com/job_detail/13d5bc3e15d7bf801Hdy2Nq0GFtS.html |
| java | 成都 | 30-50K | 5-10年本科 | 某大型计算机服务公司 | 计算机服务500-999人 | https://www.zhipin.com/job_detail/a5027d9a268ea74b1HF909--FVVZ.html |
| 高级java开发 | 成都·武侯区·中和 | 15-18K | 5-10年本科 | 信必优Symbio | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/b81e9da7c48f2cd01HFz2tm0FFpW.html |
| Java开发工程师（基础架构方向） | 成都·武侯区·新会展中心 | 20-35K·13薪 | 5-10年本科 | 书声科技 | 互联网B轮1000-9999人 | https://www.zhipin.com/job_detail/b597ccd58c6e85e01XZ409m7FlpV.html |
| Java（马消） | 成都·武侯区·中和 | 10-15K | 5-10年本科 | 神州通誉 | 计算机软件未融资1000-9999人 | https://www.zhipin.com/job_detail/48660f19c4ce7cfc1Hx83N69FFpY.html |
| Java | 成都·武侯区·武侯立交 | 20-30K·16薪 | 5-10年本科 | 京东科技集团 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/318d53a784e2d8141nRz09S7FVpW.html |
| 后端java开发组长（英语流利） | 成都·武侯区·新会展中心 | 20-30K·16薪 | 5-10年本科 | 快牛智能 | 互联网B轮500-999人 | https://www.zhipin.com/job_detail/3eaa87d701cc5d0c1HJy29i7EFBZ.html |
| Java | 成都·武侯区·银泰城 | 20-40K·14薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/d5aa37665ba6e4eb1HJ50ti4FVdR.html |
| Java | 成都·武侯区·铁像寺 | 20-30K·15薪 | 3-5年本科 | 同程旅行 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/307e771eb34c66c11nZ92N-8FldS.html |
| Java工程师 | 成都·武侯区·成都高新区 | 18-30K·14薪 | 3-5年本科 | 瓦可思网络科技 | 互联网A轮20-99人 | https://www.zhipin.com/job_detail/4d8c3f951dec4e911XR73ty6EFVR.html |
| java开发 | 成都·双流区·华阳 | 10-15K | 5-10年本科 | 易诚互动 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/910c2ccfd6f03d3d1Hx83d-_E1JW.html |
| 高级java工程师 | 成都·双流区·华阳 | 8-12K | 5-10年本科 | 乐行天下 | 智能硬件B轮100-499人 | https://www.zhipin.com/job_detail/0e26bbfcdee8f0e51Hx_29y-EFNT.html |
| 研发专家（JAVA） | 成都·武侯区·新会展中心 | 20-35K·15薪 | 5-10年本科 | 天翼云 | 计算机软件未融资1000-9999人 | https://www.zhipin.com/job_detail/06f040fe5d403e4f1XNz09q-E1dU.html |
| java开发 | 成都·武侯区·紫荆 | 14-17K | 5-10年本科 | 法本信息 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/59fc3a72f89df7481Hx_3Nu_E1VV.html |
| Java高级软件工程师 | 成都·武侯区·新会展中心 | 20-21K·13薪 | 5-10年本科 | 蜀云物连 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/621b61ad62e8f94b3nd-2Ny7FFA~.html |
| java开发 | 成都·锦江区·牛市口 | 15-25K | 3-5年本科 | 新链 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/d0d7b6070e2c01581HZ_3dW7GFRX.html |
| java高级开发 | 成都·武侯区·高朋大道 | 18-20K | 5-10年本科 | 掌控者科技 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/53bfbdb75c0a51d71Hd_0965GVVQ.html |
| java技术专家 | 成都·武侯区·银泰城 | 30-50K·13薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/7e1c9a4da25df7d11HJ52dS7EVFX.html |
| Java高级开发工程师 | 成都 | 15-22K·14薪 | 5-10年本科 | 创立科技 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ba0c5795474590f31HB-0t20FlpR.html |
| 高级java工程师 | 成都·青羊区·金沙 | 12-20K | 5-10年本科 | 顶盛软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/6ab3852b70425fe81Xxy09u4FlBR.html |
| Java高级工程师 | 成都·成华区·东郊记忆 | 12-24K·13薪 | 5-10年本科 | 中电锦江 | 电子/硬件开发1000-9999人 | https://www.zhipin.com/job_detail/aa530c9fdbad80b81XV92Ny4EFZZ.html |
| Java EE软件工程师 | 成都·武侯区·火车南站 | 8-13K | 5-10年本科 | 必竟(成都) | 装修装饰不需要融资100-499人 | https://www.zhipin.com/job_detail/97e54aefce576cc61HJ909y9EVNQ.html |
| java微服务 | 成都·武侯区·中和 | 15-18K | 5-10年本科 | 宏利金融全球服务中心 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/8c636fa387f5c2cb1Hx_3t-6EldZ.html |
| Java研发专家 | 成都·武侯区·新会展中心 | 20-35K·13薪 | 5-10年本科 | 饿了么 | 生活服务(O2O)不需要融资10000人以上 | https://www.zhipin.com/job_detail/2febc9e0bfdf44f31nZ529-7EVFQ.html |
| JAVA研发工程师 | 成都·武侯区·机投 | 15-30K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/8e1c901f9aa7adc91nx73Ni9EFtU.html |
| Java | 成都·郫都区·高新西 | 20-40K | 5-10年本科 | 华为成都 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/7f53b0c4bfdd6dfd1n173NW1E1NW.html |
| 高级java | 成都·武侯区·机投 | 30-45K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/c6d95c3c03b4dccf1nF92du7FVdZ.html |
| Java高级工程师 | 成都·武侯区·新会展中心 | 15-25K | 5-10年本科 | 多点 | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/06892ac91e8af75a0HBy2dm6FVQ~.html |
| java工程师 | 成都·武侯区·新会展中心 | 15-24K | 5-10年本科 | 多点DMALL | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/d59bd028573a79b20XN93t-0EVQ~.html |
| java开发工程师 | 成都·双流区·华阳 | 13-15K | 5-10年本科 | 上海桐栖 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/125d2a9e7391ac351XJ72d-9GFdU.html |
| java游戏服务器主程 | 成都·武侯区·中和 | 25-30K | 5-10年本科 | 斗道网络 | 游戏20-99人 | https://www.zhipin.com/job_detail/976108c1a213b8841Hx_2NS9FFBY.html |
| java /前端/测试（年终奖+线上面试） | 成都·郫都区·犀浦 | 15-30K·16薪 | 经验不限本科 | 华为 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/9482622c7282202d1Hd82Nu6FFpX.html |
| Java开发（高薪  年终） | 成都 | 20-35K·15薪 | 1-3年本科 | 某500强上市公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/5ba5c8e653e232dc1Hd52tW8FlRT.html |
| Java | 成都·武侯区·中和 | 14-22K | 3-5年本科 | 恩士迅 | 计算机服务未融资1000-9999人 | https://www.zhipin.com/job_detail/436e4ed4b4c299811Hx-09q6EltS.html |
| Java | 成都 | 20-40K·14薪 | 经验不限本科 | 某大型国际计算机软件公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/a734b1f5a6ba66f51HNy2t-4FlJT.html |
| Java | 成都·武侯区·铁像寺 | 25-40K·15薪 | 5-10年本科 | 美团 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/36001bed12ecfe7c1n1839-4FVZU.html |
| JAVA | 成都·武侯区·双楠 | 15-18K | 5-10年大专 | 上海思芮 | 计算机软件不需要融资1000-9999人 | https://www.zhipin.com/job_detail/a683484ddc813fbe1Hx92N69FVVX.html |
| Java | 成都·武侯区·草金立交 | 20-30K·16薪 | 5-10年本科 | 京东科技集团 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ede551ac83a823981H1-2924GFo~.html |
| Java | 成都·武侯区·铁像寺 | 20-30K·15薪 | 3-5年本科 | 同程旅行 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/307e771eb34c66c11nZ92N-8FldS.html |
| Java工程师 | 成都·武侯区·成都高新区 | 18-30K·14薪 | 3-5年本科 | 瓦可思网络科技 | 互联网A轮20-99人 | https://www.zhipin.com/job_detail/4d8c3f951dec4e911XR73ty6EFVR.html |
| java开发 | 成都·双流区·华阳 | 10-15K | 5-10年本科 | 易诚互动 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/910c2ccfd6f03d3d1Hx83d-_E1JW.html |
| 高级java工程师 | 成都·双流区·华阳 | 8-12K | 5-10年本科 | 乐行天下 | 智能硬件B轮100-499人 | https://www.zhipin.com/job_detail/0e26bbfcdee8f0e51Hx_29y-EFNT.html |
| 研发专家（JAVA） | 成都·武侯区·新会展中心 | 20-35K·15薪 | 5-10年本科 | 天翼云 | 计算机软件未融资1000-9999人 | https://www.zhipin.com/job_detail/06f040fe5d403e4f1XNz09q-E1dU.html |
| java开发 | 成都·武侯区·紫荆 | 14-17K | 5-10年本科 | 法本信息 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/59fc3a72f89df7481Hx_3Nu_E1VV.html |
| Java高级软件工程师 | 成都·武侯区·新会展中心 | 20-21K·13薪 | 5-10年本科 | 蜀云物连 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/621b61ad62e8f94b3nd-2Ny7FFA~.html |
| java开发 | 成都·锦江区·牛市口 | 15-25K | 3-5年本科 | 新链 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/d0d7b6070e2c01581HZ_3dW7GFRX.html |
| java高级开发 | 成都·武侯区·高朋大道 | 18-20K | 5-10年本科 | 掌控者科技 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/53bfbdb75c0a51d71Hd_0965GVVQ.html |
| java技术专家 | 成都·武侯区·银泰城 | 30-50K·13薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/7e1c9a4da25df7d11HJ52dS7EVFX.html |
| Java高级开发工程师 | 成都 | 15-22K·14薪 | 5-10年本科 | 创立科技 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ba0c5795474590f31HB-0t20FlpR.html |
| 高级java工程师 | 成都·青羊区·金沙 | 12-20K | 5-10年本科 | 顶盛软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/6ab3852b70425fe81Xxy09u4FlBR.html |
| Java高级工程师 | 成都·成华区·东郊记忆 | 12-24K·13薪 | 5-10年本科 | 中电锦江 | 电子/硬件开发1000-9999人 | https://www.zhipin.com/job_detail/aa530c9fdbad80b81XV92Ny4EFZZ.html |
| Java EE软件工程师 | 成都·武侯区·火车南站 | 8-13K | 5-10年本科 | 必竟(成都) | 装修装饰不需要融资100-499人 | https://www.zhipin.com/job_detail/97e54aefce576cc61HJ909y9EVNQ.html |
| java微服务 | 成都·武侯区·中和 | 15-18K | 5-10年本科 | 宏利金融全球服务中心 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/8c636fa387f5c2cb1Hx_3t-6EldZ.html |
| Java研发专家 | 成都·武侯区·新会展中心 | 20-35K·13薪 | 5-10年本科 | 饿了么 | 生活服务(O2O)不需要融资10000人以上 | https://www.zhipin.com/job_detail/2febc9e0bfdf44f31nZ529-7EVFQ.html |
| JAVA研发工程师 | 成都·武侯区·机投 | 15-30K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/8e1c901f9aa7adc91nx73Ni9EFtU.html |
| Java | 成都·郫都区·高新西 | 20-40K | 5-10年本科 | 华为成都 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/7f53b0c4bfdd6dfd1n173NW1E1NW.html |
| 高级java | 成都·武侯区·机投 | 30-45K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/c6d95c3c03b4dccf1nF92du7FVdZ.html |
| Java高级工程师 | 成都·武侯区·新会展中心 | 15-25K | 5-10年本科 | 多点 | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/06892ac91e8af75a0HBy2dm6FVQ~.html |
| java工程师 | 成都·武侯区·新会展中心 | 15-24K | 5-10年本科 | 多点DMALL | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/d59bd028573a79b20XN93t-0EVQ~.html |
| java开发工程师 | 成都·双流区·华阳 | 13-15K | 5-10年本科 | 上海桐栖 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/125d2a9e7391ac351XJ72d-9GFdU.html |
| java游戏服务器主程 | 成都·武侯区·中和 | 25-30K | 5-10年本科 | 斗道网络 | 游戏20-99人 | https://www.zhipin.com/job_detail/976108c1a213b8841Hx_2NS9FFBY.html |
| java /前端/测试（年终奖+线上面试） | 成都·郫都区·犀浦 | 15-30K·16薪 | 经验不限本科 | 华为 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/9482622c7282202d1Hd82Nu6FFpX.html |
| Java开发（高薪  年终） | 成都 | 20-35K·15薪 | 1-3年本科 | 某500强上市公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/5ba5c8e653e232dc1Hd52tW8FlRT.html |
| Java | 成都·武侯区·中和 | 14-22K | 3-5年本科 | 恩士迅 | 计算机服务未融资1000-9999人 | https://www.zhipin.com/job_detail/436e4ed4b4c299811Hx-09q6EltS.html |
| Java | 成都 | 20-40K·14薪 | 经验不限本科 | 某大型国际计算机软件公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/a734b1f5a6ba66f51HNy2t-4FlJT.html |
| Java | 成都·武侯区·铁像寺 | 25-40K·15薪 | 5-10年本科 | 美团 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/36001bed12ecfe7c1n1839-4FVZU.html |
| JAVA | 成都·武侯区·双楠 | 15-18K | 5-10年大专 | 上海思芮 | 计算机软件不需要融资1000-9999人 | https://www.zhipin.com/job_detail/a683484ddc813fbe1Hx92N69FVVX.html |
| Java | 成都·武侯区·草金立交 | 20-30K·16薪 | 5-10年本科 | 京东科技集团 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ede551ac83a823981H1-2924GFo~.html |
| Java | 成都·武侯区·铁像寺 | 20-30K·15薪 | 3-5年本科 | 同程旅行 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/307e771eb34c66c11nZ92N-8FldS.html |
| Java工程师 | 成都·武侯区·成都高新区 | 18-30K·14薪 | 3-5年本科 | 瓦可思网络科技 | 互联网A轮20-99人 | https://www.zhipin.com/job_detail/4d8c3f951dec4e911XR73ty6EFVR.html |
| java开发 | 成都·双流区·华阳 | 10-15K | 5-10年本科 | 易诚互动 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/910c2ccfd6f03d3d1Hx83d-_E1JW.html |
| 高级java工程师 | 成都·双流区·华阳 | 8-12K | 5-10年本科 | 乐行天下 | 智能硬件B轮100-499人 | https://www.zhipin.com/job_detail/0e26bbfcdee8f0e51Hx_29y-EFNT.html |
| 研发专家（JAVA） | 成都·武侯区·新会展中心 | 20-35K·15薪 | 5-10年本科 | 天翼云 | 计算机软件未融资1000-9999人 | https://www.zhipin.com/job_detail/06f040fe5d403e4f1XNz09q-E1dU.html |
| java开发 | 成都·武侯区·紫荆 | 14-17K | 5-10年本科 | 法本信息 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/59fc3a72f89df7481Hx_3Nu_E1VV.html |
| Java高级软件工程师 | 成都·武侯区·新会展中心 | 20-21K·13薪 | 5-10年本科 | 蜀云物连 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/621b61ad62e8f94b3nd-2Ny7FFA~.html |
| java开发 | 成都·锦江区·牛市口 | 15-25K | 3-5年本科 | 新链 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/d0d7b6070e2c01581HZ_3dW7GFRX.html |
| java高级开发 | 成都·武侯区·高朋大道 | 18-20K | 5-10年本科 | 掌控者科技 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/53bfbdb75c0a51d71Hd_0965GVVQ.html |
| java技术专家 | 成都·武侯区·银泰城 | 30-50K·13薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/7e1c9a4da25df7d11HJ52dS7EVFX.html |
| Java高级开发工程师 | 成都 | 15-22K·14薪 | 5-10年本科 | 创立科技 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ba0c5795474590f31HB-0t20FlpR.html |
| 高级java工程师 | 成都·青羊区·金沙 | 12-20K | 5-10年本科 | 顶盛软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/6ab3852b70425fe81Xxy09u4FlBR.html |
| Java高级工程师 | 成都·成华区·东郊记忆 | 12-24K·13薪 | 5-10年本科 | 中电锦江 | 电子/硬件开发1000-9999人 | https://www.zhipin.com/job_detail/aa530c9fdbad80b81XV92Ny4EFZZ.html |
| Java EE软件工程师 | 成都·武侯区·火车南站 | 8-13K | 5-10年本科 | 必竟(成都) | 装修装饰不需要融资100-499人 | https://www.zhipin.com/job_detail/97e54aefce576cc61HJ909y9EVNQ.html |
| java微服务 | 成都·武侯区·中和 | 15-18K | 5-10年本科 | 宏利金融全球服务中心 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/8c636fa387f5c2cb1Hx_3t-6EldZ.html |
| Java研发专家 | 成都·武侯区·新会展中心 | 20-35K·13薪 | 5-10年本科 | 饿了么 | 生活服务(O2O)不需要融资10000人以上 | https://www.zhipin.com/job_detail/2febc9e0bfdf44f31nZ529-7EVFQ.html |
| JAVA研发工程师 | 成都·武侯区·机投 | 15-30K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/8e1c901f9aa7adc91nx73Ni9EFtU.html |
| Java | 成都·郫都区·高新西 | 20-40K | 5-10年本科 | 华为成都 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/7f53b0c4bfdd6dfd1n173NW1E1NW.html |
| 高级java | 成都·武侯区·机投 | 30-45K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/c6d95c3c03b4dccf1nF92du7FVdZ.html |
| Java高级工程师 | 成都·武侯区·新会展中心 | 15-25K | 5-10年本科 | 多点 | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/06892ac91e8af75a0HBy2dm6FVQ~.html |
| java工程师 | 成都·武侯区·新会展中心 | 15-24K | 5-10年本科 | 多点DMALL | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/d59bd028573a79b20XN93t-0EVQ~.html |
| java开发工程师 | 成都·双流区·华阳 | 13-15K | 5-10年本科 | 上海桐栖 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/125d2a9e7391ac351XJ72d-9GFdU.html |
| java游戏服务器主程 | 成都·武侯区·中和 | 25-30K | 5-10年本科 | 斗道网络 | 游戏20-99人 | https://www.zhipin.com/job_detail/976108c1a213b8841Hx_2NS9FFBY.html |
| java /前端/测试（年终奖+线上面试） | 成都·郫都区·犀浦 | 15-30K·16薪 | 经验不限本科 | 华为 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/9482622c7282202d1Hd82Nu6FFpX.html |
| Java开发（高薪  年终） | 成都 | 20-35K·15薪 | 1-3年本科 | 某500强上市公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/5ba5c8e653e232dc1Hd52tW8FlRT.html |
| Java | 成都·武侯区·中和 | 14-22K | 3-5年本科 | 恩士迅 | 计算机服务未融资1000-9999人 | https://www.zhipin.com/job_detail/436e4ed4b4c299811Hx-09q6EltS.html |
| Java | 成都 | 20-40K·14薪 | 经验不限本科 | 某大型国际计算机软件公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/a734b1f5a6ba66f51HNy2t-4FlJT.html |
| Java | 成都·武侯区·铁像寺 | 25-40K·15薪 | 5-10年本科 | 美团 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/36001bed12ecfe7c1n1839-4FVZU.html |
| JAVA | 成都·武侯区·双楠 | 15-18K | 5-10年大专 | 上海思芮 | 计算机软件不需要融资1000-9999人 | https://www.zhipin.com/job_detail/a683484ddc813fbe1Hx92N69FVVX.html |
| Java | 成都·武侯区·草金立交 | 20-30K·16薪 | 5-10年本科 | 京东科技集团 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ede551ac83a823981H1-2924GFo~.html |
| Java | 成都·武侯区·铁像寺 | 20-30K·15薪 | 3-5年本科 | 同程旅行 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/307e771eb34c66c11nZ92N-8FldS.html |
| Java工程师 | 成都·武侯区·成都高新区 | 18-30K·14薪 | 3-5年本科 | 瓦可思网络科技 | 互联网A轮20-99人 | https://www.zhipin.com/job_detail/4d8c3f951dec4e911XR73ty6EFVR.html |
| java开发 | 成都·双流区·华阳 | 10-15K | 5-10年本科 | 易诚互动 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/910c2ccfd6f03d3d1Hx83d-_E1JW.html |
| 高级java工程师 | 成都·双流区·华阳 | 8-12K | 5-10年本科 | 乐行天下 | 智能硬件B轮100-499人 | https://www.zhipin.com/job_detail/0e26bbfcdee8f0e51Hx_29y-EFNT.html |
| 研发专家（JAVA） | 成都·武侯区·新会展中心 | 20-35K·15薪 | 5-10年本科 | 天翼云 | 计算机软件未融资1000-9999人 | https://www.zhipin.com/job_detail/06f040fe5d403e4f1XNz09q-E1dU.html |
| java开发 | 成都·武侯区·紫荆 | 14-17K | 5-10年本科 | 法本信息 | 互联网已上市1000-9999人 | https://www.zhipin.com/job_detail/59fc3a72f89df7481Hx_3Nu_E1VV.html |
| Java高级软件工程师 | 成都·武侯区·新会展中心 | 20-21K·13薪 | 5-10年本科 | 蜀云物连 | 互联网天使轮20-99人 | https://www.zhipin.com/job_detail/621b61ad62e8f94b3nd-2Ny7FFA~.html |
| java开发 | 成都·锦江区·牛市口 | 15-25K | 3-5年本科 | 新链 | 计算机软件20-99人 | https://www.zhipin.com/job_detail/d0d7b6070e2c01581HZ_3dW7GFRX.html |
| java高级开发 | 成都·武侯区·高朋大道 | 18-20K | 5-10年本科 | 掌控者科技 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/53bfbdb75c0a51d71Hd_0965GVVQ.html |
| java技术专家 | 成都·武侯区·银泰城 | 30-50K·13薪 | 5-10年本科 | 蚂蚁集团 | 互联网D轮及以上10000人以上 | https://www.zhipin.com/job_detail/7e1c9a4da25df7d11HJ52dS7EVFX.html |
| Java高级开发工程师 | 成都 | 15-22K·14薪 | 5-10年本科 | 创立科技 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ba0c5795474590f31HB-0t20FlpR.html |
| 高级java工程师 | 成都·青羊区·金沙 | 12-20K | 5-10年本科 | 顶盛软件 | 计算机软件不需要融资100-499人 | https://www.zhipin.com/job_detail/6ab3852b70425fe81Xxy09u4FlBR.html |
| Java高级工程师 | 成都·成华区·东郊记忆 | 12-24K·13薪 | 5-10年本科 | 中电锦江 | 电子/硬件开发1000-9999人 | https://www.zhipin.com/job_detail/aa530c9fdbad80b81XV92Ny4EFZZ.html |
| Java EE软件工程师 | 成都·武侯区·火车南站 | 8-13K | 5-10年本科 | 必竟(成都) | 装修装饰不需要融资100-499人 | https://www.zhipin.com/job_detail/97e54aefce576cc61HJ909y9EVNQ.html |
| java微服务 | 成都·武侯区·中和 | 15-18K | 5-10年本科 | 宏利金融全球服务中心 | 互联网金融已上市10000人以上 | https://www.zhipin.com/job_detail/8c636fa387f5c2cb1Hx_3t-6EldZ.html |
| Java研发专家 | 成都·武侯区·新会展中心 | 20-35K·13薪 | 5-10年本科 | 饿了么 | 生活服务(O2O)不需要融资10000人以上 | https://www.zhipin.com/job_detail/2febc9e0bfdf44f31nZ529-7EVFQ.html |
| JAVA研发工程师 | 成都·武侯区·机投 | 15-30K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/8e1c901f9aa7adc91nx73Ni9EFtU.html |
| Java | 成都·郫都区·高新西 | 20-40K | 5-10年本科 | 华为成都 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/7f53b0c4bfdd6dfd1n173NW1E1NW.html |
| 高级java | 成都·武侯区·机投 | 30-45K·14薪 | 5-10年本科 | 京东集团 | 电子商务已上市10000人以上 | https://www.zhipin.com/job_detail/c6d95c3c03b4dccf1nF92du7FVdZ.html |
| Java高级工程师 | 成都·武侯区·新会展中心 | 15-25K | 5-10年本科 | 多点 | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/06892ac91e8af75a0HBy2dm6FVQ~.html |
| java工程师 | 成都·武侯区·新会展中心 | 15-24K | 5-10年本科 | 多点DMALL | 新零售C轮1000-9999人 | https://www.zhipin.com/job_detail/d59bd028573a79b20XN93t-0EVQ~.html |
| java开发工程师 | 成都·双流区·华阳 | 13-15K | 5-10年本科 | 上海桐栖 | 计算机软件未融资100-499人 | https://www.zhipin.com/job_detail/125d2a9e7391ac351XJ72d-9GFdU.html |
| java游戏服务器主程 | 成都·武侯区·中和 | 25-30K | 5-10年本科 | 斗道网络 | 游戏20-99人 | https://www.zhipin.com/job_detail/976108c1a213b8841Hx_2NS9FFBY.html |
| java /前端/测试（年终奖+线上面试） | 成都·郫都区·犀浦 | 15-30K·16薪 | 经验不限本科 | 华为 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/9482622c7282202d1Hd82Nu6FFpX.html |
| Java开发（高薪  年终） | 成都 | 20-35K·15薪 | 1-3年本科 | 某500强上市公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/5ba5c8e653e232dc1Hd52tW8FlRT.html |
| Java | 成都·武侯区·中和 | 14-22K | 3-5年本科 | 恩士迅 | 计算机服务未融资1000-9999人 | https://www.zhipin.com/job_detail/436e4ed4b4c299811Hx-09q6EltS.html |
| Java | 成都 | 20-40K·14薪 | 经验不限本科 | 某大型国际计算机软件公司 | 计算机软件不需要融资10000人以上 | https://www.zhipin.com/job_detail/a734b1f5a6ba66f51HNy2t-4FlJT.html |
| Java | 成都·武侯区·铁像寺 | 25-40K·15薪 | 5-10年本科 | 美团 | 互联网已上市10000人以上 | https://www.zhipin.com/job_detail/36001bed12ecfe7c1n1839-4FVZU.html |
| JAVA | 成都·武侯区·双楠 | 15-18K | 5-10年大专 | 上海思芮 | 计算机软件不需要融资1000-9999人 | https://www.zhipin.com/job_detail/a683484ddc813fbe1Hx92N69FVVX.html |
| Java | 成都·武侯区·草金立交 | 20-30K·16薪 | 5-10年本科 | 京东科技集团 | 互联网不需要融资1000-9999人 | https://www.zhipin.com/job_detail/ede551ac83a823981H1-2924GFo~.html |
